CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,imagAPI,OCRSearch,theta_080,theta_099,PercentEspAcerto
23,LC,39157,D,"3,0",0,,"2,57676","0,30193","0,08361",AMARELA,PROVA AMARELA PPL,,"0,0",2020,"530,1921367645264",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/39157.png,"Questão 23 co: ana ane
A verdade sobre o envelhecimento das populações

Tem se tomado popular produzir grandes projeções
de redução de prosperidade baseada no envelhecimento
demográfico. Mas será que isso é realmente um problema?

A média de idade nos Estados Unidos é atualmente
de 36 anos. Na Etiópia, a média é de 18 anos. O país
com maior número de idosos é a Alemanha, onde a
média de idade é de 45 anos. Países em que a população
mais jovem domina são mais pobres, e aqueles com a
população dominante mais idosa são mais ricos. Então
por que temer o envelhecimento da população?

Existem pelo menos duas razões. A primeira é
psicológica: em analogia ao envelhecimento das pessoas,
sugere que, à medida que as populações envelhecem,
tornam-se mais fracas e perdem acuidade mental. A
segunda decorre dos economistas e de um indicador
conhecido como razão de dependência, que pressupõe
que todos os adultos com menos de 65 anos contribuem
para a sociedade, e todos com mais de 65 anos são um
peso. E a proporção de pessoas com mais de 65 anos
tende a aumentar.

TZ W A gana 2017 (so

A articulação entre as informações do texto leva à

compreensão de que ele propõe um(a)

OO levantamento das causas do envelhecimento das
populações.

O análise dos dados demográficos de diferentes países
do mundo.

O comparação entre a idade da população
economicamente ativa no mundo.

O questionamento sobre o impacto negativo do
envelhecimento da população.

O alerta aos economistas sobre as contribuições da

população abaixo dos 65 anos.
","579,7092914581299","705,0983905792236","54,18"
24,LC,39580,A,"10,0",0,,"1,53967","1,33656","0,26933",AMARELA,LINGUAGENS DIGITAL AMARELA,,"0,0",2020,"633,6681842803955",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/39580.png,"Nos dias atuais, para as crianças e os adolescentes, a alimentação adequada e
balanceada está associada, na maioria das vezes, à busca da forma ideal, segundo padrões
ditados pela mídia. Se antes essa preocupação era predominantemente feminina, hoje existem
adolescentes tentando emagrecer a qualquer custo: entram e saem de dietas e regimes feitos.
por conta própria, automedicam-se ou praticam exercícios físicos sem orientação.

MATTOS, L. O. N. Educação física e educação para a saúde. MultiRio, 2016 (adaptado).

Adolescentes associam que a conquista da “forma ideal” do corpo está relacionada à
(8) adoção de hábitos inadequados à saúde no cotidiano.

bus

je auxílio médico para o tratamento com fármacos.

aluação da mídia na estética presente no imaginário feminino.

(O adesão a programas oferecidos por academias de ginástica.
(8 procura de um nutricionista para a realização de dieta e regime.
","697,0350742340088","911,4806652069092","63,47"
11,LC,39585,C,"19,0",0,,"1,91934","1,82322","0,2035",AMARELA,LINGUAGENS DIGITAL AMARELA,,"0,0",2020,"682,3341846466064",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/39585.png,"aniversário (s.m.)

é o dia que recebo o maior número de ligações no
meu celular. é sinônimo de doce. é festejar o
próprio ser. é receber os abraços mais gostosos. é
um bolo de chocolate vegano (obrigado, mãe). é
quando eu esqueço o que não importa. é o dia em
que eu me dou folga das folgas que a vida não me
dá. é quando seus amigos se juntam para comprar
a nova coleção de livros do Harry Potter pra você
(valeu, galera)! é a felicidade fazendo visita.

é um balão imaginário que tem gosto de amor e
cheirinho de infância.

DOEDERLEIN, 1. O livro dos ressigniicados. São Paulo: Parábola, 2017.

Nessa simulação de verbete de dicionário, não há a predominância da função metalinguística
da linguagem, como seria de se esperar. Identificam-se elementos que subvertem o gênero
por meio da incorporação marcante de características da função

(8) conativa, como em “(valeu, galera)”.

referencial, como em “é festejar o próprio ser.”

(O poética, como em “é a felicidade fazendo visita”

(B emotiva, como em “é quando eu esqueço o que não importa.”
(o)

fática, como em “é o dia que recebo o maior número de ligações no meu celular.”
","739,2566204071045","909,7449779510498","60,18"
172,MT,39587,B,"27,0",0,,"1,65228","1,9315","0,1785",CINZA,PROVA CINZA PPL,,"0,0",2020,"693,1345462799072",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/39587.png,"Questão 172 Parana arnanAm nn enamronenamarenam pampnnanam

O gerente de uma concessionária apresentou a seguinte tabela em uma reunião de dirigentes. Sabe-se que ao final da
reunião, a fim de elaborar metas e planos para o próximo ano, o administrador avaliará as vendas, com base na mediana
do número de automóveis vendidos no período de janeiro a dezembro.

Número de automóveis
vendidos

&|s|s/s|sjajs|8|8|s|B|B

Qual foi a mediana dos dados apresentados?

o “00
o 425
O 450
0475
e 500
","761,770486831665","959,2239856719971","58,92"
171,MT,39624,D,"1,0",0,,"2,35085","0,97529","0,18771",CINZA,PROVA CINZA PPL,,"0,0",2020,"597,5382328033447",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/39624.png,"Questão 171 Spemororenamororenemorrensmoranenerr Sperr spemornenam

Usando um computador construído com peças avulsas, o japonês Shigeru Kondo calculou o valor da constante
matemática 17 com precisão de 5 trilhões de dígitos. Com isso, foi quebrado o recorde anterior, de dois trilhões de
dígitos, estabelecido pelo francês Fabrice Bellard.

Dente em west comb Acaso em: é tz 2012
A quantidade de zeros que segue o algarismo 5 na representação do número de dígitos de 1 calculado pelo japonês é
os
os
es
o 12
es
","645,1241970062256","784,0530872344971","59,39"
96,CN,40151,D,"2,0",0,,"2,11847","1,57164","0,14442",CINZA,PROVA CINZA REGULAR,,"0,0",2020,"657,1619510650635",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/40151.png,"Pesquisadores dos Estados Unidos desenvolveram
uma nova técnica, que utiiza raios de luz infravermelha
(invisíveis a olho nu) para destruir tumores. Primeiramente,
o paciente recebe uma injeção com versões modificadas
de anticorpos que têm a capacidade de “grudar” apenas
nas células cancerosas. Sozinhos, eles não fazem nada
contra o tumor. Entretanto, esses anticorpos estão ligados
a uma molécula, denominada IR700, que funcionará como
uma *microbomba”, que irá destruir o câncer. Em seguida, o
paciente recebe raios infravermelhos. Esses raios penetram
no corpo e chegam até a molécula IR700, que é ativada e
fibera uma substância que ataca a célula cancerosa.

Dont om pera com br Acaso em: 19 ez 212 pd
Com base nas etapas de desenvolvimento, o nome
apropriado para a técnica descrita é:

O Radioterapia.
O Cromoterapia.
O Quimioterapi
O Fotoimunoterapia.
O Terapia magnética.
","713,2046222686768","866,6293621063232","57,22"
135,CN,40441,C,"27,0",0,,"1,92507","2,13188","0,28225",AMARELA,NATUREZA DIGITAL AMARELA,,"0,0",2020,"713,1807804107666",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/40441.png,"Os feromônios de insetos são substâncias responsáveis pela comunicação química entre
esses indivíduos. A extração de feromônios para uso agronômico no lugar de pesticidas
“convencionais geralmente é inviável, pois são encontrados em baixa concentração nas
glândulas de armazenamento. Uma das formas de solucionar essa limitação é a síntese em
laboratório dos próprios feromônios ou de isômeros que apresentem a mesma atividade.
Suponha que o composto apresentado seja um feromônio natural e que seu tautômero seja
um potencial substituto.

À,

Com base na estrutura química desse feromônio, seu potencial substituto é representado pela
substância:

Y
CY

(o) OH
","762,5977993011475","934,4522953033447","64,11"
139,MT,40614,E,"7,0",0,,"1,05473","0,75448","0,18162",CINZA,PROVA CINZA PPL,,"0,0",2020,"575,4439830780029",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/40614.png,"Questão 139

No desenho técnico, é comum representar um
sólido por meio de três vistas (frontal, perfil e superior),
resultado da projeção do sólido em três planos,
perpendiculares dois a dois.

Afgura representa as vistas de uma torre.

LA

Vista Vista  Vist
frontal perfil superior
Deponht em we eme Acaso em: 1 dz. 202 (pio
Com base nas vistas fornecidas, qual figura melhor
representa essa torre?

o

LA
DN
D
PD
","682,4700832366943","991,8992519378662","59,08"
62,CH,40615,D,"9,0",0,,"2,62388","0,92514","0,22773",AMARELA,HUMANAS DIGITAL AMARELA,,"0,0",2020,"592,5219058990479",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/40615.png,"Constantinopla, aquela cidade vasta é esplêndida, com toda a sua riqueza, sua ativa
população de mercadores e artesãos, seus cortesãos em seus mantos civis e as grandes.
damas “ricamente vestidas e adomadas, com seus séquitos de eunucos e escravos,
despertaram nos cruzados um grande desdém, mesclado a um desconfortável sentimento de
inferioridade.

RUNCIMAN, S.A Primeira Cruzada ea fundação do Reino de Jerusalém.
Rio de Janio: Imago 200 (cpado).

A reação dos europeus quando defrontados com essa cidade ocorreu em função das
diferenças entre Oriente e Ocidente quanto aos(às)

(8) modos de organização e participação política.

(níveis de disciplna e poderio bélico do exército.

representações e práticas de devoção polieistas.

dinâmicas econômicas e culturais da vida urbana.

formas de ir

jualização e desenvolvimento pessoal,

000
","632,5809955596924","757,6792240142822","61,39"
8,LC,40763,D,"22,0",0,,"1,47486","1,69614","0,20767",AMARELA,PROVA AMARELA PPL,,"0,0",2020,"669,602632522583",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/40763.png,"Questão 8
TEXTOI
Participação feminina em projetos submetidos à Fapesp

Projetos autetída por gênero a paricipação terna (2046)

2955389855

º POSPPSPIDO DESDE

“Om Mascuioo +=. Feminho 0-5 Feio oa e reto)
“rag neo à Pta o
Mulheres na ciência Pesquisa Fapesp. 250, set 2097
TEXTO
As ações “Meninas Intemacionais no Dia das TIC”
são comemoradas todos os anos no mundo todo. O
evento tem como objetivo criar um ambiente global
que capacita e incentiva mulheres jovens a considerar
a área crescente de TIC (Tecnologias de Informação e
Comunicação), permitindo que tanto as profissionais
quanto as empresas de tecnologia colham os benefícios
de uma maior participação feminina nesse setor.
Segundo a União Internacional de Telecomunicações
(UIT), atualmente existem cerca de 260 milhões de usuárias.
de intemet a menos na comparação com os homens
conectados. E, para reverter esse cenário, o evento busca
proporcionar atividades de capacitação, além de discutir
assuntos factuais sobre o mercado de trabalho.
Dept em wieem com ess em: 21 maio 2018
Em ambos os textos, constata-se que a participação das
mulheres nas diferentes áreas de conhecimento
O apresenta taxas de crescimento significativas em
relação à dos homens.
superou a produção masculina na construção de
projetos ao longo dos anos.
& vem sendo estimulada por meio de ações educativas
em diferentes setores.
O tem se transformado, seja pela iniciativa feminina, seja
e

o

pelo incentivo de organizações.
dobrou em relação à atuação de pesquisadores do
outro gênero, no intervalo de 16 anos.
","743,2310581207275","965,2154445648193","60,38"
128,CN,40789,D,"26,0",0,,"3,23981","1,33382","0,12857",CINZA,PROVA CINZA PPL,,"0,0",2020,"633,3844661712646",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/40789.png,"Questão 128 enamoronenemononenem
O carvão é um combustível que tem várias
substâncias em sua composição. Em razão disso,
quando é representada sua queima com o oxigênio
(massa molar 16 g mol), simplifica-se elaborando
apenas a combustão completa do carbono (massa
molar 12 g mot-'). De acordo com o conteúdo médio
de carbono fixo, o carvão é classificado em vários
tipos, com destaque para o antracito, que apresenta,
em média, 90% de carbono. Esse elevado conteúdo
favorece energeticamente a combustão, no entanto,
libera maior quantidade de gás que provoca efeito
estufa.
Supondo a queima completa de 100 g de carvão
antracito, a massa de gás liberada na atmosfera é, em
grama, mais próxima de

90,0.
2100.
2333.

330,0.

366,7.

voo oo
","670,7637310028076","770,920991897583","56,43"
5,LC,40963,D,"5,0",0,,"2,62085","0,60208","0,20217",AMARELA,LINGUAGENS DIGITAL AMARELA,"0,0","0,0",2020,"560,2114200592041",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/40963.png,"Women in Theatre: Why Do So Few Make It to the Top?

An alkfemale Julius Caesar (A Shakespeare play) has just hit the stage, but its a rarity
theatre. In a special report, Charlotte Higgins asks leading figures why women are stil
underrepresented at every level of the business — and what needs to change.

HIOGINS, G. Disponivel em: ria guarian ou. Acesso em: 12 dez 2012.

O vocábulo “rarity” tem um papel central na abordagem do assunto desse texto, que destaca a
(8) | fata de público feminino na plateia dos teatros.

ausência de roteiros de autora feminina

resistência dos diretores a personagens femininas

escassez de representação feminina no meio teatral

00 0

desvalorização da performance feminina no palco.
","601,9871234893799","726,820707321167","60,11"
4,LC,40983,A,"8,0",0,,"4,03341","0,45055","0,2414",AMARELA,LINGUAGENS DIGITAL AMARELA,"0,0","0,0",2020,"545,0551509857178",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/40983.png,"Vogue Magazine's Complicated Relationship with Diversity

Edward Enninful, the new editorin-chief of British Vogue, has a proven history of
addressing diversity that many hope wil be the start of an overhaul of the global Vogue brand.

In March, he responded sublimety when US President Donald Trump nominated Supreme
Court judge Neil Gorsuch, who allegediy does not care much about civil rights: Emninful styled a
shoot for his then employer, the New Yorkcbased W magazine, in which a range of ethnicaly
diverse models climb the stairs of an imaginary ""Supreme Court”. In February, after Trump

ted the much-debated immigration ban, Enninful put together a vídeo showcasing the
various fashion celebrities who have immigrated into the US. Even before his first oficial day
in Vogue's Mayfair offices, Enninful had hired two English superstars of Jamaican descent in an
altempt to diversify the team. Model Naomi Campbell and make-up artist Pat McGrath both
share Enninful's aim of championing fashion as a force for social change.

One can only hope that Enninful's appointment is not a mere blip, but a move in the right
direction on a long road to diversity for the global brand.

Disponivel em: ma independent co .Acssso em: 11 ago 2017 (adaptado
Considerando-se as características dos trabalhos realizados pelo novo editor-chefe da Vogue
inglesa, espera-se que a revista contribua para a

(8) | integração da moda a questões sociais e raciais.

(8) ampliação do número de concursos de modelos.

padronização de desfles de moda internacionais.

expansão da moda em países pouco retratados em editoriais.

0 o

priorização de assuntos relacionados a imigrantes jamaicanos.
","570,5206394195557","652,052640914917","62,07"
130,CN,41080,B,"28,0",0,,"3,17112","1,46561","0,16322",CINZA,PROVA CINZA PPL,,"0,0",2020,"646,559476852417",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/41080.png,"Questão 130 enamononanamononanam
Um anatomista vegetal, examinando os tecidos de
uma espécie de angiosperma, evidenciou a presença de:
1. epiderme com cutícula fina;
. aerênquima bem desenvolvido;
111. feixes vasculares pouco desenvolvidos;
IV. estômatos na face superior das folhas.
Em que local pode ser encontrado esse vegetal?

(O Em uma restinga, ambiente com solo arenoso e alta
luminosidade.

O Em um ambiente aquático, onde há grande
disponibilidade hídrica.

O Nocerrado, ambiente com solo pobre em nutrientes e
sujeito a queimadas.

O Em uma floresta, ambiente com boa disponibilidade
hídrica e rica diversidade.

O Em um afloramento rochoso, ambiente com pouco
solo e muita luminosidade.
","683,0804347991943","785,7840061187744","58,16"
93,CN,41142,A,"29,0",0,,"3,91093","0,78864","0,15072",CINZA,PROVA CINZA PPL,,"0,0",2020,"578,8676738739014",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/41142.png,"Questão 93 DInenamononenemononenem
Algumas espécies de bactérias do gênero
Pseudomonas — desenvolvem-se em — ambientes
“contaminados com hidrocarbonetos, pois utilizam essas
moléculas como substratos para transformação em
energia metabólica. Esses microrganismos são capazes
de transformar o octano em moléculas menos tóxicas,
tornando o ambiente mais propício para desenvolvimento
de fauna e flora.
Essas bactérias poderiam ser utilizadas para recuperar
áreas contaminadas com

voos

","608,9727878570557","692,1355724334717","57,54"
164,MT,41676,A,"14,0",0,,"3,19891","1,60834","0,17181",CINZA,PROVA CINZA REGULAR,,"0,0",2020,"660,8335971832275",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/41676.png,"Questão 164 577

Num reciplente com a forma de paralelepípedo
reto-retângulo, colocou-se água até a altura de 8 cm e
um objeto, que ficou flutuando na superfície da água.

Para retirar o objeto de dentro do recipiente, a altura
da coluna de água deve ser de, pelo menos, 15 cm. Para
a coluna de água chegar até essa altura, é necessário
colocar dentro do recipiente bolinhas de volume igual a
6 cm? cada, que ficarão totalmente submersas.

A
17em >
sem
sem
“Gem

O número mínimo de bolinhas necessárias para que se
possa retirar o objeto que flutua na água, seguindo as
instruções dadas, é de

os

o 16

os

23.

eu.
","696,613073348999","798,5227108001709","58,59"
136,MT,42270,E,"10,0",0,,"2,29498","1,85393","0,30238",AMARELA,MATEMATICA DIGITAL AMARELA,,"0,0",2020,"685,3954792022705",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/42270.png,"É comum as cooperativas venderem sous produtos a diversos estabelecimentos. Uma
cooperativa lctea destinou 4 mº de lot, do total produzido, para análiso em um laboratório
da região, separados igualmente em 4 000 embalagens de mesma capacidade.

Qual o volume delito, em milita, contido em cada embalagem?
ou

10

“00

“000

10000

0000
","725,1112461090088","869,7359561920166","65,12"
134,CN,42284,A,"15,0",0,,"3,39011","1,3018","0,16168",AMARELA,NATUREZA DIGITAL AMARELA,,"0,0",2020,"630,1753520965576",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/42284.png,"Um pesquisador colocou a mesma quantidade de solução aquosa da enzima digestiva
pepsina em cinco tubos de ensaio. Em seguida, adicionou massas iguais dos alimentos.
descritos no quadro. Os alimentos foram deixados em contato com a solução digestiva durante
o mesmo intervalo de tempo.

Água | Proteinas | Lipídios | Carboidratos
Tubo de ensaio Alimento Ei Ei En En
t Leito em pó 36 | 265 248 401
u Manteiga 151 06 823 091
D Aveiaemfocos | 123 | 127 E 684
y Alface 963 | 09 01 21
V Fubádemilhocozdo| 747 | 20 EK 219

A maior quantidade de produtos metabolizados ao final do teste foi obtida no tubo

2000
z
","664,412260055542","760,4663372039795","58,08"
65,CH,42444,B,"12,0",0,,"2,20063","1,67407","0,24121",AMARELA,PROVA AMARELA REGULAR,,"0,0",2020,"667,4067974090576",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/42444.png,"Questão 65 [=7=
Sexto ei sumário (governante entre os séculos XVil e
XVilaC.) e nascido em Babel, “Khammu-rabi (pronúncia
em babilônio) foi fundador do 1 Império Babilônico
(correspondente ao atual Iraque), unificando amplamente
o mundo mesopotâmico, unindo os semitas e os sumérios
e levando a Babilônia ao máximo esplendor. O nome
de Hamurabi permanece indissociavelmente ligado ao
código jurídico tido como o mais remoto já descoberto: o
Código de Hamurabi. O legislador babilônico consolidou
atradição jurídica, harmonizou os costumes e estendeu o
direito e a lei a todos os súditos.
Desont em wuietoshumanos tis, Aeess em 12 201 (dad)

Nesse contexto de organização da vida social, as leis
contidas no Código citado tinham o sentido de

O assegurar garantias individuais aos cidadãos livres.

O tipificar regras referentes aos atos dignos de
punição.

O conceder benefícios de indulto aos prisioneiros de
guerra.

O promover distribuição de terras aos desempregados
urbanos.

conferir prerrogativas políticas aos descendentes de

estrangeiros.
","714,0963077545166","863,5275363922119","62,06"
45,LC,42898,A,"23,0",0,,"2,5062","0,32297","0,14089",AMARELA,PROVA AMARELA PPL,,"0,0",2020,"532,2878360748291",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/42898.png,"Questão 45

CARLOS EDUARDO NOVAES

E O MENINO SEM
é IMAGINAÇÃO

SÉRIE SINAL ABE
k

NOVAES, . O menino sem imaginação. So Pad ic 5.

O gênero capa de livro tem, entre outras, a função de

antecipar uma possível leitura a ser feita da obra em

questão. Pela leitura dessa capa, infere-se que seu

criador teve como propósito

(O criticar a alienação das crianças promovida pela forte
presença das mídias de massa em seu cotidiano.

O alertar os pais sobre a má influência das tecnologias
para o desenvolvimento infantil.

O satirizar o nível de criatividade de meninos isolados
do convívio com seu grupo.

O condenar o uso recorrente de aparatos eletrônicos
pelos jovens na atualidade.

O censurar o comportamento dos pais em relação à
educação dada aos filhos.
","579,880952835083","709,5210552215576","57,04"
157,MT,42979,B,"20,0",0,,"2,99029","1,48366","0,18767",CINZA,PROVA CINZA PPL,,"0,0",2020,"648,3595371246338",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/42979.png,"Questão 157 DO20enemon2nenemononenem

O Índice pluviométrico é uma medida, em milímetro,
que fornece a quantidade de precipitação de chuva num
determinado local e num intervalo de tempo (hora, dia,
mêselou ano) Os valores mensais do índice pluviométrico
de uma cidade. brasileira, no primeiro semestre, são
mostrados no gráfico.

Índice pluviométrico (mm)

Jan. Fev. Mar. Abr Maio Jun.
De acordo com a previsão meteorológica, o Índice

pluviométrico no mês de julho será igual ao Índice do mês

de junho somado à variação correspondente ao maior

acréscimo, em milímetro, do índice pluviométrico entre

dois meses consecutivos do semestre apresentado.

O indice pluviométrico, em milmetro, previsto para o mês

de julho, na cidade considerada, será igual a

oa.

os.

em.

oo.

eo,
","685,7864856719971","795,0060367584229","59,38"
147,MT,43017,C,"14,0",0,,"2,03703","2,04959","0,29142",AMARELA,MATEMATICA DIGITAL AMARELA,,"0,0",2020,"704,9553394317627",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/43017.png,"Um fazendeiro possui uma cisterna com capacidade de 10 000 litros para coletar a água
da chuva. Ele resolveu ampliar a área de captação da água da chuva e consultou um
engenheiro que lhe deu a seguinte explicação: “Nesta região, o índice pluviométrico anual
médio é de 400 milímetros. Como a área de captação da água da chuva de sua casa é um
retângulo de 3 m de largura por 7 m de comprimento, sugiro que aumente essa área para que,
em um ano, com esse Índice pluviométrico, o senhor consiga encher a cisterna, estando ela
inicialmente vazia”.

Sabe-se que o índice pluviométrico de um milímetro corresponde a um litro de água por
metro quadrado. Considere que as previsões pluviométricas são cumpridas e que não há
perda, por nenhum meio, no armazenamento da água.

Em quantos metros quadrados, no mí
para encher a cisterna em um ano?

Os
o 2

, O fazendeiro deve aumentar a área de captação

[OMONO)
","750,777006149292","913,4213924407959","64,57"
154,MT,43031,E,"16,0",0,,"2,99305","1,84654","0,06394",CINZA,PROVA CINZA REGULAR,,"0,0",2020,"684,6587657928467",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/43031.png,"Questão 154
Um pé de eucalipto em idade adequada para o corte
rende, em média, 20 mil folhas de papel A4. À densidade
superficial do papel A4, medida pela razão da massa de
uma folha desse papel por sua área, é de 75 gramas por
metro quadrado, e a área de uma folha de A4 é 0,062
metro quadrado.
Dente em hip to com osso em: 2 201 (cio
Nessas condições, quantos quilogramas de papel rende,
um pé de eucalipto?

","728,186845779419","835,9496593475342","53,2"
38,LC,43033,E,"4,0",1,Anulado pela TRI,,,,AMARELA,LINGUAGENS DIGITAL AMARELA,,"0,0",2020,"10499,998807907104",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/43033.png,N/A,"10499,998807907104","10499,998807907104",
76,CH,43244,B,"3,0",0,,"1,58139","0,99489","0,19353",AMARELA,HUMANAS DIGITAL AMARELA,,"0,0",2020,"599,5004177093506",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/43244.png,"Mesmo com a instalação da quarta emissora no Rio de Janeiro, a Rádio Educadora, em
janeiro de 1927, a música popular ainda não desírutava desse meio de comunicação para se
tomar mais conhecida. Renato Murce, um dos maiores radialistas de todos os tempos,
registrou, no seu livro Nos bastidores do rádio, que as emissoras veiculavam apenas “um certo
tipo de cultura, com uma programação quase só da chamada música erudita, conferências
maçantes e palestras destituídas de interesse”. E acrescentou: “Nada de música popular. Em
Samba, então, nem era bom falar.

CABRAL, S.A MPB na Era do Rádio. São Paulo: Modema, 1006
A situação descrita no texto alterou-se durante o regime do Estado Novo, porque o meio de
“comunicação fo instrumentalizado para

(3) exportar as manifestações folclóricas nacionais.

ampliar o alcance da propaganda politico-ideológica.

substituir as comemorações cívicas espontâneas.

atender às demandas das elites oligárquicas.

000

favorecer o espaço de mobilização social
","669,6383953094482","876,3091564178467","59,68"
153,MT,43495,B,"19,0",0,,"2,33389","1,20756","0,15886",AMARELA,MATEMATICA DIGITAL AMARELA,,"0,0",2020,"620,7506656646729",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/43495.png,"Por muitos anos, o Brasil tem figurado no cenário mundial entre os maiores produtores e
exportadores de soja. Entre os anos de 2010 e 2014, houve uma forte tendência de aumento
da produtividade, porém, um aspecto dificultou esse avanço: o alto custo do imposto ao
produtor associado ao baixo preço de venda do produto. Em média, um produtor gastava R$ 1
200,00 por hectare plantado, e vendia por R$ 50,00 cada saca de 60 kg. Ciente desses
valores, um produtor pode, em certo ano, determinar uma relação do lucro L que obteve em
função das sacas de 60 kg vendidas. Suponha que ele plantou 10 hectares de soja em sua
propriedade, na qual colheu x sacas de 60 kg e todas as sacas foram vendidas.

Disponivel em: www cnpso embrapa br. Acesso em: 27 fev. 2012 (adaptado)
Qual é a expressão que determinou o lucro L em função de x obtido por esse produtor nesse

ano?
O u9=50x-1200
14) = 50x 12000
160 = 50x + 12000
16 = 5004 1.200

L(x) = 1200x- 500

0090060
","670,670747756958","810,1480007171631","57,94"
71,CH,43978,C,"13,0",0,,"3,11394","1,33811","0,15766",AMARELA,PROVA AMARELA REGULAR,,"0,0",2020,"633,8064670562744",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/43978.png,"Questão71 = O cal

“Apropriedade compreende, em seu conteúdo e alcance,
além do tradicional direito de uso, gozo e disposição por
parte de seu titular, a obrigatoriedade do atendimento de
sua função social, cuja definição é inseparável do requisito
obrigatório do uso racional da propriedade e dos recursos
ambientais que lhe são integrantes. O proprietário, como
membro integrante da comunidade, se sujeita a obrigações
crescentes que, ultrapassando os limites do direito de
vizinhança, no âmbito do direito privado, abrangem o campo
dos direitos da coletividade, visando o bem-estar geral, no

âmbito do direito público.
JELINEK RO pico da ção oc propeecad sia repercussão sobr o
“a do Eid C il Dpene em: meu re br Aces em la 215.

Os movimentos em prol da reforma agrária, que
atuam com base no conceito de direito à propriedade
apresentado no texto, propõem-se a

reverter o processo de privatização fundiária.
ressaltar a inviabilidade da produção latifundiária.
defender a desapropriação dos espaços improdutivos.
impedira produção exportadora nas terras agricultáveis.
coibir o funcionamento de empresas agroindustriais
no campo.

vovo

","671,281099319458","775,806188583374","57,88"
